localID;extractionDate;globalRating;positionOnRanking;sitesOnRanking;totalReviews;userName;userLocation;userContributions;tripType;reviewWritten;reviewVisited;reviewRating;reviewLanguage;reviewFullText
MAG032;2021-08-21 10:29:30.676;4.5;2;71;18392;H M@253hm;Sydney, Australia;113;Friends;2019-07-02;2019-06-01;3;en;"We visited the park and palace of Pena with a tour lead by the tour company Portuguese for a Day, which was excellent.  We arrived 30 minutes prior to the park opening (entrance tickets for the park were included, palace entry purchased on the day separately).  We were the second group to arrive and had a quick entry to the park and enough time to take photos without lots of people around.  As others have mentioned, the park is nice and it's very large (approx 65 acres) - you would need most of a day (or more, depending on how fast you walk) to see most of it (excluding the palace).  The park is very hilly and there is very limited overhead cover - wear very comfortable shoes and hats (there is a lot of direct sunlight).  The views are expansive and depending on the weather you can see back to Lisbon on a clear day.  It can also get very cool so bring a jacket and prepare for wind and fog as the park has it's own micro-climate.What makes this particular attraction challenging are the staff and lack of organisation.  Many have commented on queues and they are not wrong - you could easily spend hours waiting to get into the park or into the palace (or both).  In a number of ways it's more challenging than queuing for rides in Disneyland - no protective awnings overhead, no indication of time remaining as you move along the queue, no indication of price to enter the park or the palace, etc.Tip: Unless you have tickets in advance, buy your tickets at the electronic vending machines just outside the main gates as soon as you arrive - don't wait for  the ticket booths to open as there is no difference in price or access.  You won't want to find out you needed to buy your tickets prior to joining the queue and have to wait again. There is limited signage and word of mouth seems to be the main way to find out what's going on.  Luckily our guide gave us specific instruction where to go, how long it would take and when be be back at the entrance. What is particularly disappointing is the absence of much organisation.  The management should look to the Alhambra in Spain for a good example of how to manage large groups of people.  In short - set timed entries to all attractions and enforce the timing so the queues disappear.  Until this happens it's likely more people will just give up waiting as the queues become longer. As for the staff, it's easy to see that they are frustrated and a bit too self-important (scolding small children for climbing for example).  Also, don't expect much in the way of any customer service. In our case we reached the entrance to the palace first (we're very fast walkers) but the sales woman wouldn't sell us any tickets until all of our party were standing in front of her (one had stopped to use the toilet).  So we waited and watched as she vetted each party to ensure that everyone was present.  What is particularly silly is that you need a paid ticket to enter the park so buying tickets to the palace means you all must have paid to enter.  On the day we visited there were no more maps (in any language) available for the park or palace.  Again, thanks to the clever thinking of our guide, he had managed to get 1 map for each group travelling together on our tour (in Spanish, as that was all that was available).  Luckily he was there a day earlier and saw they were running low so at least we knew where to go and how to get back.  There was no information about when more maps (in any language) might be available.  Might be helpful to print off a map in advance.The same thing in the gift shop - we had wanted to purchase a book about the grounds and palace - unfortunately all they had was Greek and Spanish available - not helpful as we are not proficient in either language.  They also had a nice cookbook and again only in Spanish (obviously the Spanish visitor numbers are not as high as anticipated). Finally the toilets were shocking - amongst the worst we had seen and in particular avoid the toilets just inside the the entrance - more are available near the gift shop in the palace.As for the palace visit - our guide mentioned that there wasn't a particular theme to the curation and that was very accurate - there are lots of objects displayed that were  seemingly random.  Some belonged to the King and Queen, some were from the days when the palace was used by monks.  Some might describe it as eclectic.  Curation is brief but concise - if you can get close enough to read the information in the very small spaces and passages.  It was worth a visit (6.5 euros each) but again, arrive early if you want to move through in any reasonable amount of time.  There are staff everywhere inside the palace but their main role seems to be to ensure you don't take any photos - no photos are allowed inside the palace.  Once we saw the palace, took a few photos outside and walked back to meet our guide we didn't have time to explore more of the park; however, it was a good overview and given the amount of effort to accomplish what we did it was probably enough.  You really don''t need a guide inside the park or palace as the views of the palace and park are the main focus.  Also worth noting that the parking lot is small (crowded) and the streets are narrow if you are driving.  The Pena park and palace were worth a visit once, but we probably won't be returning."
MAG032;2021-08-21 10:29:30.752;4.5;2;71;18392;Gopi D@Anonymous285;Germantown, Maryland, United States;131;Family;2019-07-01;2019-06-01;3;en;"The palace is located on the hill, you drive up quite a bit to get to the palace.  The view of the ocean and the mountains is beautiful from the terrace of the palace and due to the fact that it's a colorful building and has beautiful gates with moorish art, the palace looks attractive from outside, but inside (the rooms) is a huge disappointment.  They make a big deal about this palace as if it's a ""must visit"" while in Portugal, but if you miss visiting inside, you are not missing a whole lot.  Especially if you go there after visiting Royal palace of Madrid and Versaille palace of Paris, Pena palace does not come close."
MAG032;2021-08-21 10:29:30.975;4.5;2;71;18392;AndyYu@AndyYu;Majorca, Spain;683;Couples;2019-06-30;2019-06-01;4;en;We got to Sintra and visited the beautiful Palace. It was stunning and definitely make sure you go instead to look at each room inside the palace as they are spectacular. However my only problem was that it took us a very long time to get in as there was a super long queue. We spent at least an hour queuing.The park itself is also stunning. There were many places such as the lakes, cross, farm etc so it was interesting to hike around. Would highly recommend 
MAG032;2021-08-21 10:29:36.392;4.5;2;71;18392;mizzelle@mizzelle;Boston, MA;185;Couples;2019-06-30;2019-06-01;5;en;We spent most of a day here and wish we had more time. I have rarely been in such an amazing place. Thoroughly enjoyed it!
MAG032;2021-08-21 10:29:36.529;4.5;2;71;18392;Mikaela H@mikaelalh;Melbourne, Australia;73;Solo;2019-06-30;2019-06-01;4;en;Definitely worth a visit to at least the park. I didn't go into the palace however if you get there early you don't have to wait very long from what I heard from travellers I met. You can walk to the palace however it is a bit of a hike and you need to do a lot of walking at the actual palace let alone walking there as well. Only do it if you're fit. The park is beautiful, there's so much to walk around. It's just a really lovely place to walk around. I found the park less crowded as it's so spacious so the crowd isn't overwhelming, it's refreshing. Beware the gardens are tropical so it can be quite humid, come prepared. Also wear good walking shoes!
MAG032;2021-08-21 10:29:36.588;4.5;2;71;18392;letsdosomething@letsdosomething;Murfreesboro, TN;75;Solo;2019-06-29;2019-06-01;4;en;It’s a really pretty place but there was so many people and a line a couple hundred meters long.  I wasn’t going to wait in that line to go inside,  took some quick pictures and left, plan your visit for when it first opens in the morning!!!
MAG032;2021-08-21 10:29:36.649;4.5;2;71;18392;M & K@mkno8759;New South Wales, Australia;305;;2019-06-29;2019-06-01;3;en;Visited the National Palace, Pena as part of a day trip from Lisbon.  The Palace is beautiful and in an amazing setting but is just completely overwhelmed with visitors.  Queue for 45 mins to catch the shuttle bus to the Palace and queue for another 60 minutes to get into the Palace.  Palace is nice but very disappointing and not so many photo ops outside as there are just so many people.  Not so good to see the cleaning staff banging their brooms/ mops into furniture and then leaning them up against the painted walls and gilt furnishings - clearly not much care here.
MAG032;2021-08-21 10:29:36.717;4.5;2;71;18392;Steve P@P2767KLstevep;Sintra, Portugal;36;;2019-06-28;2019-06-01;5;en;We were advised to get there early - glad we did, around 9:30am when it opens. There’s a queue to enter the Palace residence - we waited about half an hour but when we left about 12pm the queue would’ve taken about 2 hours to get to the Palace doors. Recommend parking at the ticket office to the Moorish Castle if doing both.The Castle was good to see too after the Palace - do not do the castle first.
MAG032;2021-08-21 10:29:36.782;4.5;2;71;18392;Odysseus King@odysseusk;Athens, Greece;405;Family;2019-06-28;2019-06-01;3;en;We got there before the doors opened and there was already a line 100 meters long (on a Friday).  We hurriedly climbed up the 500 meters to get to the palace and thankfully had a very short wait to enter.  (Upon departing, 90 minutes later, the line was so long people would certainly have waited 45 minutes, or more, to enter.) . People jostled for countless photos and selfies in every imaginable space minus the toilets.  I'm glad we went, just to say we did, but this is hardly the marvel of architecture or beauty that can be seen in many other national sites of various countries.  Would I recommend it?  No.  Watch a documentary and enjoy the tranquility of non humanity.
MAG032;2021-08-21 10:29:36.843;4.5;2;71;18392;ontario566@ontario566;Milton, Canada;68;Family;2019-06-27;2019-06-01;4;en;We didn’t do the park, just the palace, and it was very distinct from all the other palaces in Portugal. The colours made it look at though it was made for Disney. We went at the absolute wrong time, just as the tour buses arrived, so we had to wait in a very long line. Parking is also atrocious. I would recommend you going to see this place, but make sure you get there before 10:30am or after 3:30pm in order to avoid the crowds. Also, park at the bus station in town and pay to take the bus up - it is well worth the money. Our family did do the park afterwards and they absolutely loved it - said the trails were beautiful
MAG032;2021-08-21 10:29:36.911;4.5;2;71;18392;Tahni M@tahnim0502;Melbourne, Australia;39;;2019-06-27;2019-06-01;4;en;This palace is beautiful. Walking up it honestly looks straight out of a fairytale book. Such bright colours and amazing views over Sintra.The palace is a combination of styles from 3 different rulers which you can see. It is definitely worth the visit BUT only if you do it right. The palace opens at about 9:45am. Get here at 9am even if you have pre-purchased your ticket. By 9:45 there was a massive queue for the pre purchased line. After entering the gate, you can either get a shuttle or walk 10 minutes to the palace. The walk is uphill so a bit strenuous, but I recommend. Once you get up go straight into the inside of the palace, another queue here forms incredibly quickly and if you wait around you’ll end up having to wait an hour. No pictures are allowed inside the palace, but it’s the outside which is most photo worthy anyway. There’s also a very very average cafe, I don’t rate it at all. I spent about 2 hours here and was perfect. If you don’t come early you’ll need at least 3 hours to allow for queues. Also getting there is quite easy, you have a bus option from downtown Sintra which is 3€ per person. I got an Uber up instead, there’s plenty of drivers around and is only 7€ to get up there. Much easier.
MAG032;2021-08-21 10:29:36.980;4.5;2;71;18392;Bob B@I1822IQbobb;;12;Couples;2019-06-27;2019-06-01;4;en;We walked the trail up to this colorful castle. The trail wound it's way through the forest with walls appearing in the middle of the bush. Not a hard climb but only for those who have good legs and feet. Once at the castle you can tour inside to see some fantastic wood working as well as art and the decor of each room. The views are stunning and you can grab a snack an sit on the terrace.
